Insee - Statistiques locales; ; ; 
Référentiel géographique : France par commune; ; ; 
Code;Nom;Population municipale 2021;Médecin généraliste (en nombre) 2021
62551;Marenla;246;0
62552;Maresquel-Ecquemicourt;1048;1
62553;Marest;280;0
62554;Maresville;98;0
62555;Marles-les-Mines;5493;3
62556;Marles-sur-Canche;314;0
62557;Marœuil;2441;6
62558;Marquay;180;0
62559;Marquion;992;3
62560;Marquise;5120;8
62561;Martinpuich;186;0
62562;Matringhem;174;0
62563;Mazingarbe;8068;4
62564;Mazinghem;462;0
62565;Mencas;74;0
62566;Menneville;656;0
62567;Mentque-Nortbécourt;650;0
62568;Mercatel;725;3
62569;Merck-Saint-Liévin;674;0
62570;Méricourt;11431;9
62571;Merlimont;3367;7
62572;Metz-en-Couture;609;0
62573;Meurchin;3717;2
62574;Mingoval;233;0
62576;Moncheaux-lès-Frévent;142;0
62577;Monchel-sur-Canche;75;0
62578;Monchiet;101;0
62579;Monchy-au-Bois;546;0
62580;Monchy-Breton;539;0
62581;Monchy-Cayeux;293;0
62582;Monchy-le-Preux;658;0
62583;Mondicourt;558;1
62584;Mont-Bernanchon;1316;1
62585;Montcavrel;390;0
62586;Montenescourt;445;0
62587;Montigny-en-Gohelle;9870;8
62588;Montreuil-sur-Mer;1893;9
62589;Mont-Saint-Éloi;1019;1
62590;Monts-en-Ternois;62;0
62591;Morchies;209;0
62592;Moringhem;559;0
62593;Morval;88;0
62594;Mory;305;0
62595;Moulle;1161;1
62596;Mouriez;239;0
62597;Moyenneville;289;0
62598;Muncq-Nieurlet;698;0
62599;Nabringhen;230;0
62600;Nédon;154;0
62601;Nédonchel;348;0
62602;Nempont-Saint-Firmin;201;0
62603;Nesles;1070;0
62604;Neufchâtel-Hardelot;3870;6
62605;Neulette;24;0
62606;Neuve-Chapelle;1419;0
62607;Neuville-au-Cornet;61;0
62608;Neuville-Bourjonval;169;0
62609;Neuville-Saint-Vaast;1603;1
62610;Neuville-sous-Montreuil;649;0
62611;Neuville-Vitasse;490;0
62612;Neuvireuil;580;0
62613;Nielles-lès-Bléquin;907;1
62614;Nielles-lès-Ardres;589;0
62615;Nielles-lès-Calais;283;0
62616;Nœux-lès-Auxi;183;0
62617;Nœux-les-Mines;11520;10
62618;Nordausques;1314;0
62619;Noreuil;137;0
62620;Norrent-Fontes;1362;2
62621;Nortkerque;1751;1
62622;Nort-Leulinghem;274;0
62623;Nouvelle-Église;709;0
62624;Noyelles-Godault;5906;8
62625;Noyelles-lès-Humières;56;0
62626;Noyelles-lès-Vermelles;2294;0
62627;Noyelles-sous-Bellonne;839;0
62628;Noyelles-sous-Lens;6659;2
62629;Noyellette;159;0
62630;Noyelle-Vion;283;0
62631;Nuncq-Hautecôte;481;0
62632;Oblinghem;383;0
62633;Œuf-en-Ternois;254;0
62634;Offekerque;1251;0
62635;Offin;197;0
62636;Offrethun;271;0
62637;Oignies;10210;7
62638;Oisy-le-Verger;1188;2
62639;Oppy;379;0
62640;Orville;360;0
62641;Ostreville;204;0
62642;Ourton;737;0
62643;Outreau;13270;15
62644;Ouve-Wirquin;498;0
62645;Oye-Plage;5656;1
62646;Palluel;566;0
62647;Le Parcq;728;0
62648;Parenty;537;0
62649;Pas-en-Artois;759;1
62650;Pelves;773;0
62651;Penin;478;0
62652;Pernes;1593;6
62653;Pernes-lès-Boulogne;417;0
62654;Peuplingues;787;2
62655;Pierremont;328;0
62656;Pihem;942;0
62657;Pihen-lès-Guînes;516;0
62658;Pittefaux;116;0
62659;Planques;103;0
62660;Plouvain;454;0
62661;Bouin-Plumoison;509;0
62662;Polincove;867;0
62663;Pommera;309;0
62664;Pommier;238;0
62665;Le Ponchel;212;0
62666;Pont-à-Vendin;3136;3
62667;Le Portel;8897;9
62668;Prédefin;201;0
62669;Pressy;304;0
62670;Preures;619;0
62671;Pronville-en-Artois;312;0
62672;Puisieux;656;1
62673;Quéant;637;0
62674;Quelmes;542;0
62675;Quercamps;281;0
62676;Quernes;439;0
62677;Le Quesnoy-en-Artois;332;0
62678;Quesques;712;0
62679;Questrecques;329;0
62680;Quiéry-la-Motte;720;3
62681;Quiestède;642;0
62682;Quilen;65;0
62683;Quœux-Haut-Maînil;219;0
62684;Racquinghem;2214;4
62685;Radinghem;260;0
62686;Ramecourt;350;0
62688;Rang-du-Fliers;4386;10
62689;Ransart;392;0
62690;Raye-sur-Authie;230;0
62691;Saint-Augustin;842;0
62692;Rebergues;385;0
62693;Rebreuve-Ranchicourt;1071;1
62694;Rebreuve-sur-Canche;188;0
62695;Rebreuviette;257;0
62696;Reclinghem;231;0
62697;Récourt;271;0
62698;Recques-sur-Course;270;0
62699;Recques-sur-Hem;668;0
62700;Regnauville;212;0
62701;Rely;452;0
62702;Remilly-Wirquin;359;0
62703;Rémy;383;0
62704;Renty;581;0
62705;Rety;2069;0
62706;Richebourg;2618;5
62708;Riencourt-lès-Bapaume;30;0
62709;Riencourt-lès-Cagnicourt;247;0
62710;Rimboval;183;0
62711;Rinxent;3028;4
62712;Rivière;1124;1
62713;Robecq;1329;0
62714;Roclincourt;777;0
62715;Rocquigny;281;0
62716;Rodelinghem;552;0
62717;Roëllecourt;524;0
62718;Rœux;1390;1
62719;Rollancourt;277;0
62720;Rombly;47;0
62721;Roquetoire;1957;2
62722;Rougefay;89;0
62723;Roussent;243;0
62724;Rouvroy;8797;10
62725;Royon;133;0
62726;Ruisseauville;204;0
62727;Ruitz;1509;1
62728;Rumaucourt;693;1
62729;Rumilly;243;0
62730;Ruminghem;1602;0
62731;Ruyaulcourt;282;0
62732;Sachin;319;0
62733;Sailly-au-Bois;294;0
62734;Sailly-en-Ostrevent;672;1
62735;Sailly-Labourse;2577;1
62736;Sailly-sur-la-Lys;3883;4
62737;Sains-en-Gohelle;5995;4
62738;Sains-lès-Fressin;154;0
62739;Sains-lès-Marquion;326;0
62740;Sains-lès-Pernes;311;0
62741;Saint-Amand;116;0
62742;Saint-Aubin;277;0
62743;Sainte-Austreberthe;371;4
62744;Sainte-Catherine;3594;3
62745;Saint-Denœux;165;0
62746;Saint-Étienne-au-Mont;5072;7
62747;Saint-Floris;629;0
62748;Saint-Folquin;2328;1
62749;Saint-Georges;331;0
62750;Saint-Hilaire-Cottes;817;0
62751;Saint-Inglevert;808;3
62752;Saint-Josse;1080;0
62753;Saint-Laurent-Blangy;6507;6
62754;Saint-Léger;518;0
62755;Saint-Léonard;3338;4
62756;Sainte-Marie-Kerque;1693;1
62757;Saint-Martin-lez-Tatinghem;5916;4
62758;Saint-Martin-Boulogne;10999;13
62759;Saint-Martin-Choquel;454;0
62760;Saint-Martin-d'Hardinghem;270;1
62761;Saint-Martin-sur-Cojeul;213;0
62762;Saint-Michel-sous-Bois;126;0
62763;Saint-Michel-sur-Ternoise;847;1
62764;Saint-Nicolas;4603;4
62765;Saint-Omer;14661;20
62766;Saint-Omer-Capelle;1106;0
62767;Saint-Pol-sur-Ternoise;4838;8
62768;Saint-Rémy-au-Bois;107;0
62769;Saint-Tricat;770;0
62770;Saint-Venant;3022;2
62771;Sallaumines;9650;2
62772;Salperwick;505;0
62773;Samer;4649;6
62774;Sangatte;4842;7
62775;Sanghen;339;0
62776;Sapignies;191;0
62777;Le Sars;158;0
62778;Sars-le-Bois;78;0
62779;Sarton;192;0
62780;Sauchy-Cauchy;372;0
62781;Sauchy-Lestrée;452;0
62782;Saudemont;433;0
62783;Saulchoy;321;0
62784;Saulty;767;1
62785;Savy-Berlette;904;0
62786;Selles;312;0
62787;Sempy;322;0
62788;Seninghem;693;0
62789;Senlecques;262;0
62790;Senlis;161;0
62791;Séricourt;48;0
62792;Serques;1147;0
62793;Servins;1134;1
62794;Setques;587;0
62795;Sibiville;113;0
62796;Simencourt;564;0
62797;Siracourt;277;0
62798;Sombrin;217;0
62799;Sorrus;930;0
62800;Souastre;377;0
62801;Souchez;2658;4
62802;Le Souich;188;0
62803;Surques;638;0
62804;Sus-Saint-Léger;361;0
62805;Tangry;266;0
62806;Tardinghen;150;0
62808;Teneur;260;0
62809;Ternas;135;0
62810;Thélus;1271;1
62811;Thérouanne;1109;5
62812;Thiembronne;832;0
62813;La Thieuloye;482;0
62814;Thièvres;96;0
62815;Tigny-Noyelle;172;0
62816;Tilloy-lès-Hermaville;217;0
62817;Tilloy-lès-Mofflaines;1519;0
62818;Tilly-Capelle;155;0
62819;Tilques;1070;0
62820;Tincques;806;4
62821;Tingry;294;0
62822;Tollent;92;0
62823;Torcy;174;0
62824;Tortefontaine;225;0
62825;Tortequesne;861;0
62826;Le Touquet-Paris-Plage;4213;9
62827;Tournehem-sur-la-Hem;1371;0
62828;Tramecourt;55;0
62829;Le Transloy;429;0
62830;Trescault;185;0
62831;Troisvaux;292;0
62832;Tubersent;577;0
62833;Vacquerie-le-Boucq;73;0
62834;Vacqueriette-Erquières;253;0
62835;Valhuon;549;0
62836;Vaudricourt;1104;0
62837;Vaudringhem;497;0
62838;Vaulx;90;0
62839;Vaulx-Vraucourt;1072;0
62840;Vélu;132;0
62841;Vendin-lès-Béthune;2393;2
62842;Vendin-le-Vieil;8381;4
62843;Verchin;233;0
62844;Verchocq;622;0
62845;Verlincthun;514;0
62846;Vermelles;4748;6
62847;Verquigneul;2016;0
62848;Verquin;3459;0
62849;Verton;2537;0
62850;Vieil-Hesdin;342;0
62851;Vieille-Chapelle;860;0
62852;Vieille-Église;1453;2
62853;Vieil-Moutier;377;0
62854;Villers-au-Bois;611;0
62855;Villers-au-Flos;246;0
62856;Villers-Brûlin;369;0
62857;Villers-Châtel;128;0
62858;Villers-lès-Cagnicourt;253;0
62859;Villers-l'Hôpital;258;0
62860;Villers-Sir-Simon;131;0
62861;Vimy;4307;5
62862;Vincly;151;0
62863;Violaines;3831;4
62864;Vis-en-Artois;645;1
62865;Vitry-en-Artois;4787;8
62866;Waben;430;0
62867;Wacquinghen;259;0
62868;Wail;258;0
62869;Wailly;1081;2
62870;Wailly-Beaucamp;1049;0
62871;Wambercourt;260;0
62872;Wamin;232;0
62873;Wancourt;634;0
62874;Wanquetin;727;2
62875;Wardrecques;1346;1
62876;Warlencourt-Eaucourt;132;0
62877;Warlincourt-lès-Pas;154;0
62878;Warlus;381;0
62879;Warluzel;219;0
62880;Le Wast;198;0
62881;Beauvoir-Wavans;371;0
62882;Wavrans-sur-l'Aa;1229;0
62883;Wavrans-sur-Ternoise;196;0
62885;Westrehem;251;0
62886;Wicquinghem;269;0
62887;Widehem;247;0
62888;Wierre-au-Bois;227;0
62889;Wierre-Effroy;856;0
62890;Willeman;182;0
62891;Willencourt;137;0
62892;Willerval;659;0
62893;Wimereux;6358;9
62894;Wimille;3888;4
62895;Wingles;8742;7
62896;Wirwignes;747;0
62897;Wismes;513;0
62898;Wisques;225;0
62899;Wissant;848;3
62900;Witternesse;604;0
62901;Wittes;997;0
62902;Wizernes;3323;1
62903;Zoteux;599;0
62904;Zouafques;591;0
62905;Zudausques;1040;0
62906;Zutkerque;1791;0
62907;Libercourt;8138;7
62908;La Capelle-lès-Boulogne;1590;4
62909;Ytres;431;0
63001;Aigueperse;2736;5
63002;Aix-la-Fayette;97;0
63003;Ambert;6616;6
63004;Les Ancizes-Comps;1699;1
63005;Antoingt;419;0
63006;Anzat-le-Luguet;173;0
63007;Apchat;159;0
63008;Arconsat;580;0
63009;Ardes;605;1
63010;Arlanc;1792;1
63011;Ars-les-Favets;220;0
63012;Artonne;935;0
63013;Aubiat;987;0
63014;Aubière;10211;12
63015;Aubusson-d'Auvergne;221;0
63016;Augerolles;872;1
63017;Augnat;195;0
63019;Aulnat;4115;5
63020;Aurières;372;0
63021;Authezat;671;0
63022;Auzat-la-Combelle;1967;2
63023;Auzelles;385;0
63024;Avèze;167;0
63025;Ayat-sur-Sioule;136;2
63026;Aydat;2524;2
63027;Baffie;111;0
63028;Bagnols;402;1
63029;Bansat;262;0
63030;Bas-et-Lezat;344;0
63031;Beaulieu;476;0
63032;Beaumont;10650;14
63033;Beaumont-lès-Randan;319;0
63034;Beauregard-l'Évêque;1577;1
63035;Beauregard-Vendon;1298;0
63036;Bergonne;317;0
63037;Bertignat;458;0
63038;Besse-et-Saint-Anastaise;1461;12
63039;Beurières;297;0
63040;Billom;4808;7
63041;Biollet;319;0
63042;Blanzat;3762;6
63043;Blot-l'Église;445;0
63044;Bongheat;440;0
63045;Bort-l'Étang;712;0
63046;Boudes;272;0
63047;La Bourboule;1752;4
63048;Bourg-Lastic;870;2
63049;Bouzel;721;1
63050;Brassac-les-Mines;3376;5
63051;Brenat;629;0
63052;Le Breuil-sur-Couze;1046;0
63053;Briffons;264;0
63054;Le Broc;647;0
63055;Bromont-Lamothe;1000;2
63056;Brousse;344;0
63057;Le Brugeron;243;0
63058;Bulhon;569;0
63059;Busséol;222;0
63060;Bussières;102;0
63061;Bussières-et-Pruns;492;0
63062;Buxières-sous-Montaigut;237;0
63063;Cébazat;8946;7
63064;La Celle;79;0
63065;Ceilloux;173;0
63066;Celles-sur-Durolle;1643;1
63067;La Cellette;164;0
63069;Le Cendre;5494;14
63070;Ceyrat;6373;7
63071;Ceyssat;692;0
63072;Chabreloche;1177;2
63073;Chadeleuf;430;0
63074;Chalus;179;0
63075;Chamalières;17454;22
63076;Chambon-sur-Dolore;143;0
63077;Chambon-sur-Lac;413;0
63079;Champagnat-le-Jeune;150;0
63080;Champeix;1416;4
63081;Champétières;279;0
63082;Champs;402;0
63083;Chanat-la-Mouteyre;939;0
63084;Chanonat;1709;1
63085;Chapdes-Beaufort;1137;0
63086;La Chapelle-Agnon;342;0
63087;La Chapelle-Marcousse;67;0
63088;La Chapelle-sur-Usson;86;0
63089;Chappes;1617;0
63090;Chaptuzat;500;0
63091;Charbonnier-les-Mines;919;0
63092;Charbonnières-les-Varennes;1874;0
63093;Charbonnières-les-Vieilles;1153;1
63094;Charensat;476;0
63095;Charnat;203;0
63096;Chas;374;0
63097;Chassagne;80;0
63098;Chastreix;231;0
63099;Châteaugay;3096;2
63100;Châteauneuf-les-Bains;320;0
63101;Château-sur-Cher;67;0
63102;Châteldon;764;1
63103;Châtel-Guyon;6294;9
63104;La Chaulme;113;0
63105;Chaumont-le-Bourg;228;0
63106;Chauriat;1740;1
63107;Chavaroux;523;0
63108;Le Cheix;685;1
63109;Chidrac;512;0
63110;Cisternes-la-Forêt;457;0
63111;Clémensat;121;0
63112;Clerlande;629;0
63113;Clermont-Ferrand;147327;150
63114;Collanges;157;0
63115;Combrailles;216;0
63116;Combronde;2148;5
63117;Compains;126;0
63118;Condat-en-Combraille;411;0
63119;Condat-lès-Montboissier;229;0
63120;Corent;764;0
63121;Coudes;1257;1
63122;Courgoul;61;0
63123;Cournols;232;0
63124;Cournon-d'Auvergne;20193;15
63125;Courpière;4053;3
63126;Le Crest;1290;0
63128;Crevant-Laveine;960;0
63129;Cros;167;0
63130;La Crouzille;259;0
63131;Culhat;1145;0
63132;Cunlhat;1307;3
63134;Dauzat-sur-Vodable;67;0
63135;Davayat;626;1
63136;Domaize;379;0
63137;Doranges;173;0
63138;Dorat;729;0
63139;Dore-l'Église;659;0
63140;Durmignat;214;0
63141;Durtol;2015;3
63142;Échandelys;249;0
63143;Effiat;1130;0
63144;Égliseneuve-d'Entraigues;333;3
63145;Égliseneuve-des-Liards;154;0
63146;Égliseneuve-près-Billom;851;0
63147;Églisolles;290;0
63148;Ennezat;2549;5
63149;Entraigues;714;0
63150;Enval;1569;0
63151;Escoutoux;1341;0
63152;Espinasse;282;0
63153;Espinchal;84;0
63154;Espirat;427;0
63155;Estandeuil;498;0
63156;Esteil;56;0
63157;Fayet-le-Château;378;0
63158;Fayet-Ronaye;107;0
63159;Fernoël;135;0
63160;Aulhat-Flat;932;0
63161;La Forie;317;0
63162;Fournols;314;0
63163;Gelles;936;1
63164;Gerzat;10258;7
63165;Giat;793;4
63166;Gignat;252;0
63167;Gimeaux;393;0
63168;Glaine-Montaigut;593;0
63169;La Godivelle;16;0
63170;La Goutelle;619;0
63171;Gouttières;323;0
63172;Grandeyrolles;53;0
63173;Grandrif;202;0
63174;Grandval;119;0
63175;Herment;250;0
63176;Heume-l'Église;111;0
63177;Isserteaux;417;0
63178;Issoire;15014;27
63179;Job;1003;0
63180;Joze;1158;3
63181;Jozerand;556;0
63182;Jumeaux;564;0
63183;Labessette;69;0
63184;Lachaux;277;0
63185;Lamontgie;644;0
63186;Landogne;223;0
63187;Lapeyrouse;517;0
63188;Laps;590;0
63189;Laqueuille;357;0
63190;Larodde;286;0
63191;Lastic;100;0
63192;La Tour-d'Auvergne;626;1
63193;Lempdes;8663;8
63194;Lempty;405;0
63195;Lezoux;6357;6
63196;Limons;738;0
63197;Lisseuil;114;0
63198;Loubeyrat;1424;0
63199;Ludesse;502;0
63200;Lussat;939;0
63201;Luzillat;1154;0
63202;Madriat;126;0
63203;Malauzat;1160;0
63204;Malintrat;1138;0
63205;Manglieu;470;0
63206;Manzat;1408;2
63207;Marat;810;0
63208;Marcillat;325;0
63209;Mareugheol;222;0
63210;Maringues;3127;5
63211;Marsac-en-Livradois;1412;1
63212;Marsat;1479;0
63213;Les Martres-d'Artière;2212;0
63214;Les Martres-de-Veyre;3863;6
63215;Martres-sur-Morge;699;0
63216;Mauzun;124;0
63218;Mayres;197;0
63219;Mazaye;702;0
63220;Mazoires;95;0
63221;Medeyrolles;119;0
63222;Meilhaud;483;0
63223;Menat;540;0
63224;Ménétrol;1642;7
63225;Messeix;1020;0
63226;Mur-sur-Allier;3208;3
63227;Mirefleurs;2354;0
63228;Miremont;291;0
63229;Moissat;1264;0
63230;Le Monestier;237;0
63231;La Monnerie-le-Montel;1639;1
63232;Mons;557;0
63233;Montaigut-en-Combraille;981;1
63234;Montaigut-le-Blanc;907;0
63235;Montcel;551;0
63236;Mont-Dore;1237;8
63237;Montel-de-Gelat;417;1
63238;Montfermy;228;0
63239;Montmorin;728;0
63240;Montpensier;466;0
63241;Montpeyroux;321;0
63242;Moriat;387;0
63243;Moureuille;380;0
63244;Chambaron sur Morge;1792;0
63245;Mozac;3863;2
63246;Murat-le-Quaire;487;0
63247;Murol;640;2
63248;Nébouzat;861;2
63249;Néronde-sur-Dore;498;0
63250;Neschers;873;0
63251;Neuf-Église;309;0
63252;Neuville;376;0
63253;Noalhat;233;0
63254;Nohanent;2249;3
63255;Nonette-Orsonnette;605;0
63256;Novacelles;151;0
63257;Olby;859;1
63258;Olliergues;743;0
63259;Olloix;318;0
63260;Olmet;168;0
63261;Orbeil;870;0
63262;Orcet;2837;1
63263;Orcines;3566;3
63264;Orcival;245;0
63265;Orléat;2234;1
63267;Palladuc;522;0
63268;Pardines;297;0
63269;Parent;899;0
63270;Parentignat;485;0
63271;Paslières;1483;0
63272;Pérignat-lès-Sarliève;2801;2
63273;Pérignat-sur-Allier;1498;2
63274;Perpezat;425;0
63275;Perrier;901;0
63276;Peschadoires;2099;2
63277;Peslières;58;0
63278;Pessat-Villeneuve;731;0
63279;Picherande;315;0
63280;Pignols;343;0
63281;Pionsat;1050;5
63282;Plauzat;1719;3
63283;Pontaumur;649;2
63284;Pont-du-Château;12459;11
63285;Pontgibaud;731;5
63286;Pouzol;267;0
63287;Les Pradeaux;352;0
63288;Prompsat;464;0
63289;Prondines;269;0
63290;Pulvérières;399;0
63291;Puy-Guillaume;2690;5
63292;Puy-Saint-Gulmier;142;0
63293;Le Quartier;215;0
63294;Queuille;285;0
63295;Randan;1620;3
63296;Ravel;794;0
63297;Reignat;377;0
63298;La Renaudie;129;0
63299;Rentières;101;0
63300;Riom;18736;17
63301;Ris;729;0
63302;La Roche-Blanche;3436;5
63303;Roche-Charles-la-Mayrand;42;0
63304;Roche-d'Agoux;112;0
63305;Rochefort-Montagne;848;3
63306;La Roche-Noire;623;0
63307;Romagnat;7869;21
63308;Royat;4403;8
63309;Saillant;305;0
63310;Sainte-Agathe;170;0
63311;Saint-Agoulin;320;0
63312;Saint-Alyre-d'Arlanc;137;0
63313;Saint-Alyre-ès-Montagne;104;0
63314;Saint-Amant-Roche-Savine;522;0
63315;Saint-Amant-Tallende;1757;5
63317;Saint-André-le-Coq;536;0
63318;Saint-Angel;470;0
63319;Saint-Anthème;707;1
63320;Saint-Avit;209;0
63321;Saint-Babel;933;0
63322;Saint-Beauzire;2209;3
63323;Saint-Bonnet-le-Bourg;175;0
63324;Saint-Bonnet-le-Chastel;200;0
63325;Saint-Bonnet-lès-Allier;424;0
63326;Saint-Bonnet-près-Orcival;541;0
63327;Saint-Bonnet-près-Riom;2072;6
63328;Sainte-Catherine;53;0
63329;Sainte-Christine;125;0
63330;Saint-Cirgues-sur-Couze;345;0
63331;Saint-Clément-de-Valorgue;235;0
63332;Saint-Clément-de-Régnat;527;0
63333;Saint-Denis-Combarnazat;241;0
63334;Saint-Dier-d'Auvergne;546;1
63335;Saint-Diéry;536;0
63336;Saint-Donat;199;0
63337;Saint-Éloy-la-Glacière;64;0
63338;Saint-Éloy-les-Mines;3486;3
63339;Saint-Étienne-des-Champs;127;0
63340;Saint-Étienne-sur-Usson;255;0
63341;Saint-Ferréol-des-Côtes;548;0
63342;Saint-Floret;246;0
63343;Saint-Flour-l'Étang;275;0
63344;Saint-Gal-sur-Sioule;147;0
63345;Saint-Genès-Champanelle;3883;2
63346;Saint-Genès-Champespe;211;0
63347;Saint-Genès-du-Retz;462;0
63348;Saint-Genès-la-Tourette;182;0
63349;Saint-Georges-de-Mons;1959;2
63350;Saint-Georges-sur-Allier;1309;0
63351;Saint-Germain-près-Herment;64;0
63352;Saint-Germain-Lembron;2008;5
63353;Saint-Germain-l'Herm;487;0
63354;Saint-Gervais-d'Auvergne;1231;1
63355;Saint-Gervais-sous-Meymont;216;0
63356;Saint-Gervazy;337;0
63357;Saint-Hérent;113;0
63358;Saint-Hilaire-la-Croix;368;0
63359;Saint-Hilaire-les-Monges;86;0
63360;Saint-Hilaire;148;0
63362;Saint-Ignat;920;0
63363;Saint-Jacques-d'Ambur;286;0
63364;Saint-Jean-d'Heurs;687;0
63365;Saint-Jean-des-Ollières;416;0
63366;Saint-Jean-en-Val;349;0
63367;Saint-Jean-Saint-Gervais;126;0
63368;Saint-Julien-de-Coppel;1315;1
63369;Saint-Julien-la-Geneste;120;0
63370;Saint-Julien-Puy-Lavèze;365;0
63371;Saint-Just;149;0
63372;Saint-Laure;672;0
63373;Saint-Maigner;180;0
63374;Saint-Martin-des-Olmes;304;0
63375;Saint-Martin-des-Plains;174;0
63376;Saint-Martin-d'Ollières;146;0
63377;Saint-Maurice-près-Pionsat;368;1
63378;Saint-Maurice;976;0
63379;Saint-Myon;538;0
63380;Saint-Nectaire;769;1
63381;Saint-Ours;1660;2
63382;Saint-Pardoux;417;0
63383;Saint-Pierre-Colamine;248;0
63384;Saint-Pierre-la-Bourlhonne;134;0
63385;Saint-Pierre-le-Chastel;447;0
63386;Saint-Pierre-Roche;501;0
63387;Saint-Priest-Bramefant;868;0
63388;Saint-Priest-des-Champs;715;1
63389;Saint-Quentin-sur-Sauxillanges;110;0
63390;Saint-Quintin-sur-Sioule;386;0
63391;Saint-Rémy-de-Blot;244;0
63392;Saint-Rémy-de-Chargnat;612;0
63393;Saint-Rémy-sur-Durolle;1749;1
63394;Saint-Romain;200;0
63395;Saint-Sandoux;988;0
63396;Saint-Saturnin;1164;0
63397;Saint-Sauves-d'Auvergne;1128;2
63398;Saint-Sauveur-la-Sagne;84;0
63399;Saint-Sulpice;84;0
63400;Saint-Sylvestre-Pragoulin;1067;0
63401;Saint-Victor-la-Rivière;245;0
63402;Saint-Victor-Montvianeix;259;0
63403;Saint-Vincent;416;0
63404;Saint-Yvoine;572;0
63405;Sallèdes;575;0
63406;Sardon;298;0
63407;Saulzet-le-Froid;288;0
63408;Sauret-Besserve;166;0
63409;Saurier;258;0
63410;Sauvagnat;143;0
63411;Sauvagnat-Sainte-Marthe;468;0
63412;Sauvessanges;531;0
63413;La Sauvetat;716;0
63414;Sauviat;575;0
63415;Sauxillanges;1315;3
63416;Savennes;94;0
63417;Sayat;2491;3
63418;Sermentizon;572;0
63419;Servant;558;0
63420;Seychalles;789;0
63421;Singles;156;0
63422;Solignat;516;0
63423;Sugères;617;2
63424;Surat;601;0
63425;Tallende;1510;0
63426;Tauves;715;1
63427;Teilhède;501;0
63428;Teilhet;281;0
63429;Ternant-les-Eaux;39;0
63430;Thiers;11633;9
63431;Thiolières;161;0
63432;Thuret;923;0
63433;Tortebesse;78;0
63434;Tours-sur-Meymont;530;0
63435;Tourzel-Ronzières;199;0
63436;Tralaigues;75;0
63437;Trémouille-Saint-Loup;148;0
63438;Trézioux;496;0
63439;Usson;309;0
63440;Valbeleix;138;0
63441;Valcivières;222;0
63442;Valz-sous-Châteauneuf;52;0
63443;Varennes-sur-Morge;430;0
63444;Varennes-sur-Usson;308;0
63445;Vassel;297;0
63446;Vensat;530;0
63447;Vergheas;66;0
63448;Le Vernet-Chaméane;786;4
63449;Le Vernet-Sainte-Marguerite;320;0
63450;Verneugheol;230;0
63451;Vernines;420;0
63452;Verrières;72;0
63453;Vertaizon;3358;3
63454;Vertolaye;539;1
63455;Veyre-Monton;3675;4
63456;Vichel;336;0
63457;Vic-le-Comte;5242;8
63458;Villeneuve;142;0
63459;Villeneuve-les-Cerfs;514;0
63460;Villossanges;370;0
63461;Vinzelles;365;0
63462;Virlet;268;0
63463;Viscomtat;505;0
63464;Vitrac;341;0
63465;Viverols;430;1
63466;Vodable;190;0
63467;Voingt;48;0
63468;Vollore-Montagne;308;0
63469;Vollore-Ville;710;1
63470;Volvic;4740;5
63471;Youx;877;0
63472;Yronde-et-Buron;646;0
63473;Yssac-la-Tourette;397;0
64001;Aast;189;0
64002;Abère;162;0
64003;Abidos;209;0
64004;Abitain;109;0
64005;Abos;529;0
64006;Accous;457;0
64007;Agnos;1041;0
64008;Ahaxe-Alciette-Bascassan;263;0
64009;Ahetze;2049;2
64010;Aïcirits-Camou-Suhast;687;0
64011;Aincille;114;0
64012;Ainharp;131;0
64013;Ainhice-Mongelos;169;0
64014;Ainhoa;667;0
64015;Alçay-Alçabéhéty-Sunharette;208;0
64016;Aldudes;321;0
64017;Alos-Sibas-Abense;320;0
64018;Amendeuix-Oneix;459;0
64019;Amorots-Succos;230;0
64021;Andoins;704;0
64022;Andrein;140;0
64023;Angaïs;905;0
64024;Anglet;41153;64
64025;Angous;95;0
64026;Anhaux;377;0
64027;Anos;183;0
64028;Anoye;128;0
64029;Aramits;659;0
64031;Arancou;178;0
64032;Araujuzon;182;0
64033;Araux;131;0
64034;Arbérats-Sillègue;322;0
64035;Arbonne;2344;3
64036;Arbouet-Sussaute;312;0
64037;Arbus;1245;0
64038;Arcangues;3457;2
64039;Aren;246;0
64040;Arette;1071;4
64041;Aressy;823;2
64042;Argagnon;700;0
64043;Argelos;285;0
64044;Arget;79;0
64045;Arhansus;70;0
64046;Armendarits;386;0
64047;Arnéguy;237;0
64048;Arnos;136;0
64049;Aroue-Ithorots-Olhaïby;231;0
64050;Arrast-Larrebieu;93;0
64051;Arraute-Charritte;425;0
64052;Arricau-Bordes;106;0
64053;Arrien;200;0
64054;Arros-de-Nay;800;0
64056;Arrosès;137;0
64057;Arthez-de-Béarn;1829;4
64058;Arthez-d'Asson;460;0
64059;Artigueloutan;1093;0
64060;Artiguelouve;2005;3
64061;Artix;3440;5
64062;Arudy;2248;7
64063;Arzacq-Arraziguet;1048;0
64064;Asasp-Arros;469;0
64065;Ascain;4464;4
64066;Ascarat;339;0
64067;Assat;2042;2
64068;Asson;1999;1
64069;Aste-Béon;228;0
64070;Astis;336;0
64071;Athos-Aspis;211;0
64072;Aubertin;652;0
64073;Aubin;265;0
64074;Aubous;44;0
64075;Audaux;165;0
64077;Auga;179;0
64078;Auriac;221;0
